fecha,ciudad,visitas_tienda,pedidos_tienda,pedidos_click_collect,tasa_conversion_tienda_pct,sesiones_web,pedidos_online,tasa_conversion_web_pct,rebajas_flag,black_friday_flag,navidad_flag,payday_flag,festivo_local_flag,lluvia_indice,temperatura_media_c,turismo_indice,incidencia_ecommerce_flag
2022-07-25,Bilbao,2,0.0,1.0,0.2338,35,1.0,0.058,1,0,0,1,0,39.2,21.4,70.2,0
2022-07-25,Murcia,25,6.0,1.0,0.2367,83,4.0,0.0603,1,0,0,1,0,32.0,24.8,76.9,0
2022-07-25,Palma,18,5.0,4.0,0.272,190,7.0,0.0579,1,0,0,1,0,41.4,21.5,100.6,0
2022-07-25,A Coruna,31,8.0,2.0,0.2573,90,3.0,0.0553,1,0,0,1,0,43.2,17.9,92.7,0
2022-07-26,Madrid,45,13.0,4.0,0.2896,487,20.0,0.0492,1,0,0,1,0,17.5,29.3,64.0,0
2022-07-26,Barcelona,39,10.0,1.0,0.2569,317,14.0,0.0473,1,0,0,1,0,7.2,22.9,93.1,0
2022-07-26,Valencia,33,9.0,6.0,0.2734,226,5.0,0.0486,1,0,0,1,0,8.5,26.1,62.9,0
2022-07-26,Sevilla,44,10.0,5.0,0.2294,166,3.0,0.0483,1,0,0,1,0,37.8,32.1,71.9,0
2022-07-26,Malaga,19,5.0,4.0,0.2621,207,7.0,0.0531,1,0,0,1,0,24.7,27.6,81.5,0
2022-07-26,Zaragoza,29,7.0,1.0,0.2383,38,1.0,0.0532,1,0,0,1,0,32.7,24.5,82.3,0
2022-07-26,Bilbao,37,9.0,4.0,0.2444,163,5.0,0.0552,1,0,0,1,0,33.4,21.9,59.1,0
2022-07-26,Murcia,50,11.0,2.0,0.2179,134,6.0,0.0597,1,0,0,1,0,49.2,23.8,66.1,0
2022-07-26,Palma,18,5.0,1.0,0.2786,109,5.0,0.055,1,0,0,1,0,34.9,27.0,90.1,0
2022-07-26,A Coruna,22,6.0,1.0,0.267,42,1.0,0.0481,1,0,0,1,0,23.2,20.2,64.8,0
2022-07-27,Madrid,64,17.0,5.0,0.2654,439,16.0,0.0478,1,0,0,1,0,0.0,24.1,63.7,0
2022-07-27,Barcelona,37,10.0,4.0,0.2739,251,11.0,0.0597,1,0,0,1,0,45.0,22.9,109.6,0
2022-07-27,Valencia,4,1.0,4.0,0.2297,174,5.0,0.0517,1,0,0,1,0,56.3,24.5,62.0,0
2022-07-27,Sevilla,25,6.0,6.0,0.244,174,3.0,0.0516,1,0,0,1,0,40.7,26.2,89.8,0
2022-07-27,Malaga,42,11.0,4.0,0.2595,201,6.0,0.0499,1,0,0,1,0,12.6,23.1,91.6,0
2022-07-27,Zaragoza,20,5.0,1.0,0.2475,115,5.0,0.0522,1,0,0,1,0,47.0,25.2,72.6,0
2022-07-27,Bilbao,23,6.0,0.0,0.2573,119,7.0,0.0588,1,0,0,1,0,35.7,20.4,52.6,0
2022-07-27,Murcia,49,12.0,3.0,0.2441,194,7.0,0.0515,1,0,0,1,0,41.3,27.0,70.1,0
2022-07-27,Palma,11,3.0,1.0,0.2713,57,2.0,0.0529,1,0,0,1,0,26.0,25.2,106.3,0
2022-07-27,A Coruna,45,11.0,4.0,0.2438,220,7.0,0.05,1,0,0,1,0,25.8,18.8,71.0,0
2022-07-28,Madrid,46,12.0,6.0,0.2598,333,11.0,0.051,1,0,0,1,0,25.7,26.9,82.1,0
2022-07-28,Barcelona,51,13.0,6.0,0.2538,253,8.0,0.0554,1,0,0,1,0,44.7,25.2,100.7,0
2022-07-28,Valencia,57,14.0,5.0,0.2448,232,8.0,0.0561,1,0,0,1,0,47.9,24.7,65.2,0
2022-07-28,Sevilla,36,9.0,2.0,0.2527,137,6.0,0.0583,1,0,0,1,0,39.3,28.5,66.1,0
2022-07-28,Malaga,18,5.0,3.0,0.2844,209,8.0,0.0526,1,0,0,1,0,26.3,27.4,96.3,0
2022-07-28,Zaragoza,23,6.0,0.0,0.2587,71,4.0,0.0564,1,0,0,1,0,30.9,26.9,61.9,0
2022-07-28,Bilbao,12,3.0,2.0,0.26,217,9.0,0.0508,1,0,0,1,0,34.2,21.0,55.7,0
2022-07-28,Murcia,21,5.0,6.0,0.2406,133,1.0,0.0527,1,0,0,1,0,39.4,23.4,52.5,0
2022-07-28,Palma,33,9.0,2.0,0.2758,119,5.0,0.059,1,0,0,1,0,56.0,17.2,115.5,0
2022-07-28,A Coruna,12,3.0,3.0,0.2521,131,3.0,0.0456,1,0,0,1,0,16.9,17.5,65.1,0
2022-07-29,Madrid,58,17.0,4.0,0.292,301,11.0,0.0499,1,0,0,1,0,9.5,20.4,67.7,0
2022-07-29,Barcelona,57,14.0,5.0,0.2458,296,12.0,0.0575,1,0,0,1,0,39.1,24.9,47.5,0
2022-07-29,Valencia,53,13.0,4.0,0.2453,253,10.0,0.0552,1,0,0,1,0,32.4,20.4,61.5,0
2022-07-29,Sevilla,39,10.0,4.0,0.2532,140,4.0,0.057,1,0,0,1,0,26.3,26.0,86.3,0
2022-07-29,Malaga,28,7.0,5.0,0.2522,277,9.0,0.0505,1,0,0,1,0,15.1,23.3,67.9,0
2022-07-29,Zaragoza,49,12.0,3.0,0.2466,113,3.0,0.0531,1,0,0,1,0,25.6,23.6,72.5,0
2022-07-29,Bilbao,23,6.0,0.0,0.2653,70,4.0,0.0568,1,0,0,1,0,27.9,19.8,44.9,0
2022-07-29,Murcia,40,10.0,3.0,0.2484,134,4.0,0.0521,1,0,0,1,0,26.9,24.9,81.5,0
2022-07-29,Palma,26,7.0,2.0,0.2739,112,4.0,0.0535,1,0,0,1,0,25.4,21.4,101.8,0
2022-07-29,A Coruna,30,7.0,1.0,0.2373,123,5.0,0.0487,1,0,0,1,0,32.0,14.3,71.5,0
2022-07-30,Madrid,76,19.0,9.0,0.2484,455,15.0,0.0528,1,0,0,1,0,20.3,23.6,69.7,0
2022-07-30,Barcelona,83,22.0,7.0,0.2647,405,15.0,0.0544,1,0,0,1,0,23.2,24.5,63.3,0
2022-07-30,Valencia,34,9.0,5.0,0.268,274,9.0,0.0511,1,0,0,1,0,20.9,22.7,94.3,0
2022-07-30,Sevilla,22,6.0,0.0,0.2728,122,6.0,0.0492,1,0,0,1,0,23.0,21.8,81.5,0
2022-07-30,Malaga,34,9.0,1.0,0.2669,84,4.0,0.0595,1,0,0,1,0,28.6,23.2,88.1,0
2022-07-30,Zaragoza,32,8.0,0.0,0.2516,144,7.0,0.0486,1,0,0,1,0,15.8,25.0,49.0,0
2022-07-30,Bilbao,34,9.0,2.0,0.2617,101,3.0,0.0494,1,0,0,1,0,10.5,23.8,52.2,0
2022-07-30,Murcia,23,6.0,4.0,0.2612,167,4.0,0.0479,1,0,0,1,0,33.4,27.1,67.5,0
2022-07-30,Palma,22,6.0,2.0,0.2732,117,4.0,0.0515,1,0,0,1,0,27.4,21.3,108.7,0
2022-07-30,A Coruna,28,7.0,4.0,0.2524,188,6.0,0.0533,1,0,0,1,0,39.4,12.7,59.7,0
2022-07-31,Madrid,65,17.0,6.0,0.26,424,15.0,0.0496,1,0,0,0,0,25.1,25.0,68.6,0
2022-07-31,Barcelona,46,13.0,5.0,0.285,311,11.0,0.0515,1,0,0,0,0,13.4,22.3,69.7,0
2022-07-31,Valencia,48,12.0,2.0,0.2507,120,4.0,0.0501,1,0,0,0,0,28.1,22.3,78.1,0
2022-07-31,Sevilla,24,6.0,4.0,0.2546,187,5.0,0.0481,1,0,0,0,0,23.3,28.0,88.9,0
2022-07-31,Malaga,34,9.0,2.0,0.2666,135,5.0,0.0517,1,0,0,0,0,27.2,29.3,91.2,0
2022-07-31,Zaragoza,26,6.0,1.0,0.2322,155,7.0,0.0516,1,0,0,0,0,47.7,24.7,47.6,0
2022-07-31,Bilbao,19,5.0,1.0,0.2614,157,7.0,0.051,1,0,0,0,0,24.1,17.6,70.1,0
2022-07-31,Murcia,35,9.0,2.0,0.2541,185,7.0,0.0485,1,0,0,0,0,28.5,25.1,82.8,0
2022-07-31,Palma,32,8.0,1.0,0.2488,97,4.0,0.0515,1,0,0,0,0,36.6,23.7,72.4,0
2022-07-31,A Coruna,12,3.0,0.0,0.248,120,6.0,0.0499,1,0,0,0,0,24.0,21.1,52.2,0
2022-08-01,Madrid,8,2.0,4.0,0.2408,205,6.0,0.0488,1,0,0,1,0,6.1,21.1,69.4,0
2022-08-01,Barcelona,14,4.0,1.0,0.285,170,8.0,0.053,1,0,0,1,0,12.9,24.1,81.4,0
2022-08-01,Valencia,36,10.0,4.0,0.2786,143,4.0,0.0559,1,0,0,1,0,38.1,20.8,86.4,0
2022-08-01,Sevilla,4,1.0,1.0,0.2616,76,3.0,0.0523,1,0,0,1,0,22.9,25.6,73.7,0
2022-08-01,Malaga,7,2.0,3.0,0.2798,79,1.0,0.0506,1,0,0,1,0,23.0,24.3,98.6,0
2022-08-01,Zaragoza,4,1.0,1.0,0.2543,72,3.0,0.0556,1,0,0,1,0,30.3,22.4,52.3,0
2022-08-01,Bilbao,4,1.0,1.0,0.2721,74,3.0,0.0544,1,0,0,1,0,18.4,16.9,72.5,0
2022-08-01,Murcia,8,2.0,3.0,0.2542,91,2.0,0.0548,1,0,0,1,0,21.4,26.9,77.1,0
2022-08-01,Palma,23,6.0,0.0,0.2603,19,1.0,0.052,1,0,0,1,0,30.9,20.2,94.5,0
2022-08-01,A Coruna,15,4.0,1.0,0.2753,62,2.0,0.0484,1,0,0,1,0,23.1,15.5,65.1,0
2022-08-02,Madrid,26,7.0,2.0,0.2655,160,7.0,0.0563,1,0,0,1,0,21.0,17.7,66.7,0
2022-08-02,Barcelona,45,12.0,2.0,0.2676,210,8.0,0.0476,1,0,0,1,0,18.1,23.9,81.6,0
2022-08-02,Valencia,15,4.0,1.0,0.2642,60,2.0,0.0504,1,0,0,1,0,11.1,27.0,88.1,0
2022-08-02,Sevilla,50,11.0,3.0,0.2202,111,3.0,0.0538,1,0,0,1,0,49.6,26.9,76.5,0
2022-08-02,Malaga,28,7.0,4.0,0.2477,151,4.0,0.053,1,0,0,1,0,41.4,27.4,75.4,0
2022-08-02,Zaragoza,13,3.0,1.0,0.2341,36,1.0,0.0551,1,0,0,1,0,45.2,26.2,43.7,0
2022-08-02,Bilbao,4,1.0,2.0,0.2534,52,1.0,0.0574,1,0,0,1,0,47.1,20.3,56.1,0
2022-08-02,Murcia,20,5.0,1.0,0.2521,122,6.0,0.0575,1,0,0,1,0,33.1,20.9,74.7,0
2022-08-02,Palma,16,4.0,4.0,0.253,129,3.0,0.0541,1,0,0,1,0,48.7,25.5,101.8,0
2022-08-02,A Coruna,4,1.0,2.0,0.2468,55,1.0,0.055,1,0,0,1,0,33.8,20.1,43.5,0
2022-08-03,Madrid,53,13.0,4.0,0.2432,384,16.0,0.0521,1,0,0,1,0,38.4,21.3,71.6,0
2022-08-03,Barcelona,18,5.0,3.0,0.2749,185,6.0,0.0486,1,0,0,1,0,29.3,25.5,64.4,0
2022-08-03,Valencia,25,6.0,2.0,0.2433,164,7.0,0.0548,1,0,0,1,0,48.0,26.7,66.2,0
2022-08-03,Sevilla,29,7.0,1.0,0.2443,109,5.0,0.0552,1,0,0,1,0,39.3,28.9,101.5,0
2022-08-03,Malaga,30,8.0,2.0,0.2704,135,5.0,0.0519,1,0,0,1,0,30.3,27.7,88.8,0
2022-08-03,Zaragoza,20,5.0,3.0,0.245,142,5.0,0.0564,1,0,0,1,0,47.0,22.2,46.4,0
2022-08-03,Bilbao,23,6.0,2.0,0.2615,112,4.0,0.0536,1,0,0,1,0,20.0,16.8,69.8,0
2022-08-03,Murcia,16,4.0,1.0,0.2575,71,3.0,0.056,1,0,0,1,0,23.4,29.1,78.1,0
2022-08-03,Palma,7,2.0,2.0,0.2812,62,1.0,0.0481,1,0,0,1,0,18.6,25.9,92.9,0
2022-08-03,A Coruna,15,4.0,1.0,0.2593,39,1.0,0.0515,1,0,0,1,0,22.0,18.8,59.9,0
2022-08-04,Madrid,56,15.0,7.0,0.2667,345,13.0,0.0579,1,0,0,1,0,36.9,22.8,57.3,0
2022-08-04,Barcelona,29,8.0,2.0,0.2751,153,6.0,0.0522,1,0,0,1,0,17.1,24.2,82.0,0
2022-08-04,Valencia,2,0.0,2.0,0.2808,210,8.0,0.0477,1,0,0,1,0,0.0,24.8,81.1,0
2022-08-04,Sevilla,15,4.0,2.0,0.2743,137,5.0,0.051,1,0,0,1,0,5.0,26.4,55.5,0
2022-08-04,Malaga,25,7.0,5.0,0.2762,203,6.0,0.0542,1,0,0,1,0,39.7,20.9,94.1,0
2022-08-04,Zaragoza,12,3.0,2.0,0.2519,57,1.0,0.0527,1,0,0,1,0,18.2,22.7,54.2,0
2022-08-04,Bilbao,12,3.0,1.0,0.2523,40,1.0,0.0504,1,0,0,1,0,19.7,24.1,70.4,0
2022-08-04,Murcia,21,6.0,1.0,0.2831,20,0.0,0.0506,1,0,0,1,0,12.0,26.0,86.6,0
2022-08-04,Palma,21,6.0,0.0,0.2813,62,3.0,0.048,1,0,0,1,0,26.2,22.6,107.3,0
2022-08-04,A Coruna,8,2.0,1.0,0.2512,75,3.0,0.0533,1,0,0,1,0,19.0,21.9,64.7,0
2022-08-05,Madrid,45,11.0,3.0,0.2436,202,8.0,0.0544,1,0,0,1,0,41.1,27.0,74.7,0
2022-08-05,Barcelona,36,10.0,9.0,0.2769,325,6.0,0.0461,1,0,0,1,0,14.8,20.2,79.6,0
2022-08-05,Valencia,40,10.0,3.0,0.2512,123,4.0,0.0568,1,0,0,1,0,42.2,24.3,60.7,0
2022-08-05,Sevilla,16,4.0,3.0,0.2553,115,3.0,0.0522,1,0,0,1,0,23.4,28.3,77.7,0
2022-08-05,Malaga,28,7.0,3.0,0.2533,230,8.0,0.0478,1,0,0,1,0,33.9,23.5,77.6,0
2022-08-05,Zaragoza,4,1.0,1.0,0.2452,77,3.0,0.0519,1,0,0,1,0,38.7,25.0,39.1,0
2022-08-05,Bilbao,11,3.0,3.0,0.2666,66,0.0,0.0456,1,0,0,1,0,13.4,23.9,78.8,0
2022-08-05,Murcia,25,6.0,0.0,0.2448,74,4.0,0.0539,1,0,0,1,0,33.1,29.8,76.0,0
2022-08-05,Palma,23,6.0,2.0,0.2618,81,2.0,0.0491,1,0,0,1,0,9.3,25.1,95.5,0
2022-08-05,A Coruna,11,3.0,0.0,0.2633,20,1.0,0.0492,1,0,0,1,0,16.9,18.0,73.9,0
2022-08-06,Madrid,41,10.0,5.0,0.2466,208,5.0,0.0481,1,0,0,0,0,48.1,21.1,61.8,0
2022-08-06,Barcelona,29,7.0,1.0,0.2422,146,7.0,0.0546,1,0,0,0,0,53.8,22.1,73.7,0
2022-08-06,Valencia,37,8.0,2.0,0.2189,125,4.0,0.0482,1,0,0,0,0,54.7,24.9,60.9,0
2022-08-06,Sevilla,37,9.0,3.0,0.2404,97,2.0,0.0515,1,0,0,0,0,51.7,23.2,55.7,0
2022-08-06,Malaga,29,7.0,1.0,0.2415,100,4.0,0.0502,1,0,0,0,0,49.2,20.5,69.4,0
2022-08-06,Zaragoza,22,6.0,2.0,0.2671,172,5.0,0.0406,1,0,0,0,0,19.6,20.8,45.6,0
2022-08-06,Bilbao,32,8.0,1.0,0.2512,20,0.0,0.0508,1,0,0,0,0,28.2,17.8,69.6,0
2022-08-06,Murcia,39,9.0,4.0,0.2332,125,2.0,0.0481,1,0,0,0,0,39.8,19.9,54.1,0
2022-08-06,Palma,30,8.0,2.0,0.2678,96,3.0,0.052,1,0,0,0,0,26.9,26.0,101.5,0
2022-08-06,A Coruna,4,1.0,1.0,0.2726,88,3.0,0.0456,1,0,0,0,0,22.3,21.3,48.4,0
2022-08-07,Madrid,31,8.0,4.0,0.2556,270,9.0,0.0481,1,0,0,0,0,27.2,20.8,73.8,0
2022-08-07,Barcelona,53,13.0,2.0,0.2435,245,10.0,0.0489,1,0,0,0,0,31.7,18.4,58.7,0
2022-08-07,Valencia,49,13.0,2.0,0.2672,191,7.0,0.0471,1,0,0,0,0,15.2,20.2,98.6,0
2022-08-07,Sevilla,28,7.0,0.0,0.2537,258,12.0,0.0465,1,0,0,0,0,10.2,25.7,71.5,0
2022-08-07,Malaga,24,6.0,1.0,0.2474,104,4.0,0.0483,1,0,0,0,0,36.5,25.6,80.6,0
2022-08-07,Zaragoza,28,6.0,0.0,0.215,39,2.0,0.051,1,0,0,0,0,35.7,18.8,65.4,0
2022-08-07,Bilbao,16,4.0,1.0,0.2504,21,0.0,0.0474,1,0,0,0,0,40.0,20.4,78.1,0
2022-08-07,Murcia,12,3.0,1.0,0.2432,59,2.0,0.0508,1,0,0,0,0,46.0,23.3,74.1,0
2022-08-07,Palma,15,4.0,1.0,0.2668,19,0.0,0.053,1,0,0,0,0,18.8,25.1,74.6,0
2022-08-07,A Coruna,21,5.0,1.0,0.235,75,3.0,0.0536,1,0,0,0,0,56.5,14.3,80.6,0
2022-08-08,Madrid,40,10.0,2.0,0.247,237,8.0,0.0423,1,0,0,0,0,19.8,20.9,52.4,0
2022-08-08,Barcelona,48,12.0,2.0,0.249,199,8.0,0.0504,1,0,0,0,0,44.1,18.3,89.9,0
2022-08-08,Valencia,24,6.0,2.0,0.2486,139,5.0,0.0504,1,0,0,0,0,31.1,22.2,85.2,0
2022-08-08,Sevilla,34,8.0,0.0,0.2322,84,5.0,0.0597,1,0,0,0,0,50.9,31.4,69.4,0
2022-08-08,Malaga,17,4.0,2.0,0.2413,188,8.0,0.0532,1,0,0,0,0,27.7,28.2,97.9,0
2022-08-08,Zaragoza,4,1.0,1.0,0.2368,61,2.0,0.0489,1,0,0,0,0,33.8,25.5,49.7,0
2022-08-08,Bilbao,16,4.0,0.0,0.2519,48,2.0,0.0413,1,0,0,0,0,15.2,16.9,76.3,0
2022-08-08,Murcia,21,5.0,0.0,0.2378,57,3.0,0.0522,1,0,0,0,0,23.5,24.0,78.8,0
2022-08-08,Palma,4,1.0,0.0,0.2695,47,2.0,0.043,1,0,0,0,0,17.6,22.5,91.7,0
2022-08-08,A Coruna,12,3.0,1.0,0.2515,45,1.0,0.0448,1,0,0,0,0,14.8,16.4,71.6,0
2022-08-09,Madrid,27,7.0,2.0,0.2581,277,12.0,0.0505,1,0,0,0,0,55.2,26.7,78.7,0
2022-08-09,Barcelona,27,7.0,4.0,0.2594,159,4.0,0.0502,1,0,0,0,0,17.6,27.2,50.3,0
2022-08-09,Valencia,20,5.0,0.0,0.2455,20,1.0,0.0503,1,0,0,0,0,39.4,22.7,86.8,0
2022-08-09,Sevilla,17,4.0,1.0,0.2375,82,3.0,0.0485,1,0,0,0,0,46.3,25.2,79.6,0
2022-08-09,Malaga,23,6.0,2.0,0.2626,61,1.0,0.0494,1,0,0,0,0,52.8,24.0,96.2,0
2022-08-09,Zaragoza,29,7.0,0.0,0.2436,76,4.0,0.0529,1,0,0,0,0,34.0,19.8,63.2,0
2022-08-09,Bilbao,15,4.0,0.0,0.2623,57,3.0,0.0529,1,0,0,0,0,28.0,16.3,44.7,0
2022-08-09,Murcia,8,2.0,1.0,0.2583,70,2.0,0.0429,1,0,0,0,0,22.3,21.4,42.0,0
2022-08-09,Palma,7,2.0,2.0,0.2701,145,5.0,0.0483,1,0,0,0,0,16.7,21.8,106.5,0
2022-08-09,A Coruna,4,1.0,0.0,0.2582,10,0.0,0.0498,1,0,0,0,0,44.6,19.2,89.5,0
2022-08-10,Madrid,41,11.0,1.0,0.2658,176,6.0,0.0398,1,0,0,0,0,16.2,23.5,66.0,0
2022-08-10,Barcelona,33,9.0,3.0,0.2737,224,8.0,0.0492,1,0,0,0,0,21.8,21.2,63.0,0
2022-08-10,Valencia,22,6.0,3.0,0.2759,193,7.0,0.0517,1,0,0,0,0,25.4,21.7,74.6,0
2022-08-10,Sevilla,8,2.0,1.0,0.2532,39,1.0,0.0517,1,0,0,0,0,20.2,26.0,64.2,0
2022-08-10,Malaga,24,6.0,5.0,0.2514,186,4.0,0.0484,1,0,0,0,0,20.1,23.8,76.8,0
2022-08-10,Zaragoza,21,5.0,1.0,0.2383,202,8.0,0.0445,1,0,0,0,0,31.2,21.6,51.1,0
2022-08-10,Bilbao,13,3.0,1.0,0.2351,56,2.0,0.0539,1,0,0,0,0,29.9,22.1,69.6,0
2022-08-10,Murcia,23,5.0,3.0,0.2194,120,4.0,0.0585,1,0,0,0,0,52.3,23.3,58.8,0
2022-08-10,Palma,39,11.0,2.0,0.2854,143,4.0,0.0419,1,0,0,0,0,0.0,23.3,117.2,0
2022-08-10,A Coruna,36,8.0,3.0,0.225,80,1.0,0.0497,1,0,0,0,0,40.6,18.8,69.9,0
2022-08-11,Madrid,28,8.0,4.0,0.2829,333,11.0,0.045,1,0,0,0,0,8.1,17.8,64.7,0
2022-08-11,Barcelona,33,8.0,3.0,0.2433,303,14.0,0.0562,1,0,0,0,0,50.8,24.8,92.5,0
2022-08-11,Valencia,31,7.0,4.0,0.2245,146,4.0,0.0546,1,0,0,0,0,38.3,25.5,81.4,0
2022-08-11,Sevilla,24,6.0,2.0,0.2459,58,1.0,0.0513,1,0,0,0,0,45.1,28.3,71.7,0
2022-08-11,Malaga,17,4.0,6.0,0.2392,199,5.0,0.0552,1,0,0,0,0,34.6,29.0,87.3,0
2022-08-11,Zaragoza,12,3.0,1.0,0.2465,85,3.0,0.0471,1,0,0,0,0,37.8,19.0,71.7,0
2022-08-11,Bilbao,19,5.0,1.0,0.2671,161,7.0,0.0496,1,0,0,0,0,12.2,20.9,75.5,0
2022-08-11,Murcia,12,3.0,4.0,0.2477,147,3.0,0.0475,1,0,0,0,0,45.7,20.0,50.3,0
2022-08-11,Palma,16,4.0,1.0,0.2558,90,3.0,0.0444,1,0,0,0,0,31.9,23.7,89.6,0
2022-08-11,A Coruna,13,3.0,1.0,0.2384,101,4.0,0.0497,1,0,0,0,0,47.5,23.2,44.1,0
2022-08-12,Madrid,55,14.0,7.0,0.2551,244,6.0,0.0533,1,0,0,0,0,34.1,21.7,62.3,0
2022-08-12,Barcelona,16,4.0,2.0,0.2509,258,10.0,0.0466,1,0,0,0,0,30.9,20.6,86.1,0
2022-08-12,Valencia,28,7.0,1.0,0.2458,139,6.0,0.0505,1,0,0,0,0,52.1,17.0,94.4,0
2022-08-12,Sevilla,19,5.0,2.0,0.2569,150,5.0,0.0467,1,0,0,0,0,14.7,28.3,66.2,0
2022-08-12,Malaga,45,10.0,0.0,0.2215,10,0.0,0.0511,1,0,0,0,0,39.3,19.9,85.7,0
2022-08-12,Zaragoza,42,10.0,5.0,0.2383,172,3.0,0.0465,1,0,0,0,0,34.9,22.1,34.7,0
2022-08-12,Bilbao,14,3.0,0.0,0.2175,17,1.0,0.058,1,0,0,0,0,53.9,18.0,72.7,0
2022-08-12,Murcia,17,4.0,1.0,0.2405,43,1.0,0.0462,1,0,0,0,0,33.0,23.5,67.3,0
2022-08-12,Palma,7,2.0,1.0,0.2712,41,1.0,0.0483,1,0,0,0,0,32.1,20.6,104.6,0
2022-08-12,A Coruna,12,3.0,1.0,0.2466,116,5.0,0.0516,1,0,0,0,0,37.8,21.3,85.3,0
2022-08-13,Madrid,31,8.0,4.0,0.2576,283,10.0,0.0495,1,0,0,0,0,35.9,20.1,86.1,0
2022-08-13,Barcelona,36,10.0,7.0,0.2754,275,5.0,0.0437,1,0,0,0,0,30.5,19.9,84.4,0
2022-08-13,Valencia,16,4.0,1.0,0.2457,78,3.0,0.0516,1,0,0,0,0,25.8,24.9,69.1,0
2022-08-13,Sevilla,21,5.0,0.0,0.2411,39,2.0,0.0509,1,0,0,0,0,32.6,25.7,74.8,0
2022-08-13,Malaga,15,4.0,4.0,0.2659,154,3.0,0.0456,1,0,0,0,0,14.9,22.8,77.9,0
2022-08-13,Zaragoza,12,3.0,0.0,0.2443,10,0.0,0.0468,1,0,0,0,0,35.5,18.7,43.6,0
2022-08-13,Bilbao,29,7.0,0.0,0.2393,20,1.0,0.0498,1,0,0,0,0,33.9,22.1,68.6,0
2022-08-13,Murcia,29,7.0,1.0,0.2456,112,4.0,0.0446,1,0,0,0,0,22.7,31.6,69.2,0
2022-08-13,Palma,19,5.0,2.0,0.268,160,6.0,0.0499,1,0,0,0,0,10.7,20.5,104.9,0
2022-08-13,A Coruna,15,4.0,1.0,0.2711,47,1.0,0.0424,1,0,0,0,0,14.0,14.1,58.6,0
2022-08-14,Madrid,18,5.0,2.0,0.2715,161,7.0,0.0559,1,0,0,0,0,38.3,25.7,60.3,0
2022-08-14,Barcelona,49,12.0,1.0,0.2471,159,7.0,0.0502,1,0,0,0,0,28.5,19.1,77.7,0
2022-08-14,Valencia,19,5.0,4.0,0.258,126,2.0,0.0477,1,0,0,0,0,32.6,22.8,77.7,0
2022-08-14,Sevilla,27,7.0,2.0,0.2635,120,3.0,0.0415,1,0,0,0,0,26.7,30.3,109.4,0
2022-08-14,Malaga,21,5.0,2.0,0.2423,100,3.0,0.0498,1,0,0,0,0,32.3,26.2,65.0,0
2022-08-14,Zaragoza,20,5.0,2.0,0.2478,196,8.0,0.051,1,0,0,0,0,28.8,21.9,63.3,0
2022-08-14,Bilbao,21,5.0,1.0,0.2373,62,2.0,0.0481,1,0,0,0,0,33.3,15.3,68.6,0
2022-08-14,Murcia,37,9.0,1.0,0.2454,114,4.0,0.0438,1,0,0,0,0,31.2,26.9,77.5,0
2022-08-14,Palma,19,5.0,0.0,0.2676,144,7.0,0.0485,1,0,0,0,0,34.6,20.1,91.8,0
2022-08-14,A Coruna,8,2.0,1.0,0.2505,61,2.0,0.0489,1,0,0,0,0,31.7,20.4,58.2,0
2022-08-15,Madrid,48,12.0,3.0,0.2501,212,6.0,0.0424,1,0,0,0,0,19.6,19.1,68.1,0
2022-08-15,Barcelona,20,5.0,2.0,0.2553,157,5.0,0.0445,1,0,0,0,0,18.0,21.8,72.3,0
2022-08-15,Valencia,28,7.0,2.0,0.252,136,4.0,0.044,1,0,0,0,0,24.9,19.7,97.8,0
2022-08-15,Sevilla,22,5.0,1.0,0.229,58,2.0,0.0516,1,0,0,0,0,43.2,19.4,82.7,0
2022-08-15,Malaga,32,8.0,3.0,0.2528,120,3.0,0.05,1,0,0,0,0,45.5,20.2,104.3,0
2022-08-15,Zaragoza,4,1.0,1.0,0.2258,40,1.0,0.0499,1,0,0,0,0,48.7,19.1,41.3,0
2022-08-15,Bilbao,4,1.0,1.0,0.2418,39,1.0,0.0515,1,0,0,0,0,36.3,23.4,60.2,0
2022-08-15,Murcia,26,7.0,2.0,0.266,100,3.0,0.0498,1,0,0,0,0,20.1,24.3,66.2,0
2022-08-15,Palma,2,0.0,2.0,0.258,128,4.0,0.0468,1,0,0,0,0,19.7,21.3,93.7,0
2022-08-15,A Coruna,16,4.0,1.0,0.244,81,3.0,0.0495,1,0,0,0,0,19.9,13.9,47.2,0
2022-08-16,Madrid,48,11.0,1.0,0.2314,195,5.0,0.0308,0,0,0,0,0,43.7,18.8,75.6,0
2022-08-16,Barcelona,21,5.0,4.0,0.2426,256,4.0,0.0313,0,0,0,0,0,49.9,22.8,67.7,0
2022-08-16,Valencia,8,2.0,5.0,0.2402,243,2.0,0.0288,0,0,0,0,0,45.6,20.2,62.5,0
2022-08-16,Sevilla,4,1.0,0.0,0.2298,58,2.0,0.0342,0,0,0,0,0,33.4,26.5,74.9,0
2022-08-16,Malaga,25,6.0,2.0,0.2356,204,4.0,0.0294,0,0,0,0,0,41.2,21.5,80.2,0
2022-08-16,Zaragoza,4,1.0,0.0,0.2473,10,0.0,0.0258,0,0,0,0,0,22.3,23.2,50.6,0
2022-08-16,Bilbao,8,2.0,3.0,0.2501,85,0.0,0.0353,0,0,0,0,0,34.4,16.2,50.8,0
2022-08-16,Murcia,9,2.0,1.0,0.2335,169,4.0,0.0296,0,0,0,0,0,32.6,22.2,68.5,0
